住所,法人名,更新日時,法人番号,法人種別,法人名(カナ),Twitter,Facebook,Instagram,創業年,紹介文,アイコン,事業概要,代表者名,取扱商品,営業品目,従業員数,採用予定,特許情報,背景画像,表彰情報,電話番号,代表の写真,取引先業種,設備と技術,設立年月日,企業規模詳細,キャッチコピー,企業紹介画像①,企業紹介画像②,企業紹介画像③,届出・認定情報,セールスポイント,企業ホームページ,店舗・事業所情報,主な商品・サービス,他社との連携を考える事業,特許,紹介の画像
大阪府堺市堺区住吉橋町１丁１番１２号,株式会社プレシャスケア,2018-07-25T15:00:00.000Z,1120001189547,301,プレシャスケア,,,,,,,,,,,,,商標 1件（PROTEON）,,,,,,,,,,,,,,,,,,,,
大阪府堺市北区長曽根町３０８１番２４,株式会社Ｍ．Ｂ,2018-10-17T15:00:00.000Z,1120001189605,301,エムビー,,,,,,,,,,,,,意匠 1件（シートシャッター） 商標 1件（ぴたっとクローズ）,,,,,,,,,,,,,,,,,,,,
大阪府堺市北区百舌鳥梅町３丁２２－２－１０１,株式会社ａｎｇｅｌｌｅ,2020-10-22T15:00:00.000Z,1120001190307,301,アンジェール,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大阪府堺市美原区阿弥４３７番地,株式会社ＳＴＡＩＲ,2022-04-25T22:46:21+09:00,1120001190380,301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大阪府堺市堺区柳之町東１丁１番７号Ａ棟１階１０３号室,株式会社シリアル,2018-05-01T15:00:00.000Z,1120001191544,301,シリアル,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大阪府堺市堺区中安井町３丁４番１０号堺東八千代ビル９階Ｂ号室,株式会社紺原工業,,1120001194836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大阪府堺市堺区錦之町西１丁１番１５号サン堺ビル３０６号室,株式会社ヒロ環境リサイクル,,1120001196270,,ヒロカンキョウリサイクル,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大阪府堺市北区長曽根町１６２３－１,大和株式会社,2023-02-28T00:00:00+09:00,1120001197112,301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大阪府堺市西区浜寺石津町中１丁４番１－４０２号,株式会社ズーマ,2021-08-15T15:00:00.000Z,1120001198787,301,ズーマ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大阪府堺市西区築港新町１丁５番地９,株式会社ワイエムピー,2023-12-26T00:00:00+09:00,1120001199348,301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大阪府堺市西区鳳東町６丁６８９番地９,株式会社ＫＴサポート,2020-07-29T15:00:00.000Z,1120001199595,301,ケーティーサポート,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大阪府堺市東区菩提町３丁１０番地８,ハロースタイル株式会社,2020-03-29T15:00:00.000Z,1120001203794,301,ハロースタイル,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大阪府堺市北区南花田町１７０４番地１,内外株式会社,2020-09-14T15:00:00.000Z,1120001204116,301,ナイガイ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大阪府堺市北区北花田町３丁３３番７号,志英株式会社,,1120001204693,,シエイ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大阪府堺市中区宮園町７番３－４０４号,三方よし建設株式会社,,1120001204966,,サンポウヨシケンセツ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大阪府堺市中区土塔町３３４６,株式会社Ｄ－Ｗｏｒｋｓ,2019-08-07T15:00:00.000Z,1120001206764,301,ディーワークス,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大阪府堺市北区長曽根町１６２３－１,源満株式会社,2023-02-28T00:00:00+09:00,1120001208620,301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大阪府堺市堺区砂道町３丁６番９号シャルムＧ１０１,クロスワークス株式会社,,1120001209255,,クロスワークス,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大阪府堺市西区鳳中町９丁３４４番地５７,株式会社エメラルドオーシャン,,1120001209998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大阪府堺市南区三木閉３６－４,悦晟国際株式会社,,1120001210865,,エツセイコクサイ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大阪府堺市西区鳳北町２丁７５－７,株式会社タカミチオフショアサービス,2022-04-25T23:19:41+09:00,1120001212110,301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大阪府堺市堺区大浜中町３丁１３番９号,海源株式会社,,1120001217687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大阪府堺市堺区南花田口町２丁１番１８号,株式会社イヴェール,,1120001219386,,イヴェール,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大阪府堺市中区毛穴町１１３番地１,株式会社イエストア,,1120001219469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大阪府堺市堺区戎島町２丁３０－２２３号室,日和株式会社,2020-07-14T15:00:00.000Z,1120001219824,301,ニチワ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大阪府堺市北区金岡町３０２６番地１２,ソルバージャパン株式会社,2021-01-14T15:00:00.000Z,1120001226878,301,ソルバージャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大阪府堺市東区丈六２８２番地９,Ｃｏｒｄｉａｌ株式会社,,1120001226969,,コーディアル,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大阪府堺市北区金岡町７０４番地２エバーグリーン金岡４号館７０３号室,株式会社ＰＰＩプラス,2023-03-29T00:00:00+09:00,1120001230855,301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大阪府堺市堺区大町東２丁１－２７ハークスビル３階,株式会社Ｉ‐Ｌｉｆｅ,,1120001231408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大阪府堺市東区北野田５００番地１７,皓月株式会社,,1120001235409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大阪府堺市中区辻之１１９０－４,金濃商事株式会社,2022-06-10T00:00:00+09:00,1120001236951,301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大阪府堺市北区北花田町４丁１１１番地１７,メープル株式会社,2023-11-24T00:00:00+09:00,1120001237033,301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大阪府堺市堺区宿院町東４丁１番１号,Ｘ　ｗｏｒｋｓ株式会社,,1120001238733,,クロスワークス,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大阪府堺市西区浜寺元町３－２７９,株式会社ＣＲＹ４,,1120001239822,,クライフォー,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大阪府堺市堺区旭ヶ丘南町３丁２－３１ウイステリア旭ヶ丘２０１号,万象株式会社,,1120001241836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大阪府堺市西区浜寺石津町東１丁６－１０,株式会社宮成,,1120001242280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大阪府堺市堺区北瓦町２丁３番２５号ＫＭレジデンス１１０１号,株式会社ＴＴＢ,,1120001242487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大阪府堺市堺区宿院町東４丁１－１阪南ビル２０１号,ＬＯＧＩＳ　ＩＮＮＯＶＡＴＩＯＮ　ＪＡＰＡＮ株式会社,2023-03-23T00:00:00+09:00,1120001248212,301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大阪府堺市北区北花田町２丁２３９番地２（８０５号）,株式会社ＮＬＡＮＤ,,1120001249318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大阪府堺市堺区大町東３丁１－８－２,馭洋株式会社,,1120001249730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大阪府堺市西区浜寺石津町中３丁１５－１９－１Ｆ,トータルゼノ株式会社,2023-07-07T00:00:00+09:00,1120001252081,301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大阪府堺市堺区大浜中町３丁１番８号１階,株式会社ＹＵＫＩＷＡＲＩ,,1120001253030,,ユキワリ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大阪府堺市西区浜寺昭和町３丁４１０番地,株式会社エクシト,2023-12-11T00:00:00+09:00,1120001254680,301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大阪府堺市堺区甲斐町西３丁４番４－４０１号,株式会社ＹＷＹ,,1120001259829,,ワイダブルワイ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大阪府堺市東区高松３７番８号,天嘉商事株式会社,,1120001260101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大阪府堺市堺区榎元町３丁２番８号,株式会社京佑,,1120001263095,,キョウユウ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大阪府堺市北区南花田町４１７－３－３Ｆ,華立株式会社,,1120001264440,,カリツ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大阪府堺市北区奥本町１丁２４０番地１、１階,和積投資株式会社,,1120001264457,,ワセキトウシ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大阪府堺市西区浜寺諏訪森町西１丁７番地,大阪トヨタＳｏｕｔｈ株式会社,,1120001264936,,オオサカトヨタサウス,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大阪府堺市北区百舌鳥陵南町３丁４６６－１０５,株式会社西日本産業,,1120001266222,,ニシニホンサンギョウ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大阪府堺市堺区旭ヶ丘中町１－３－１２,株式会社クリーンサービスジャパン,,1120001267162,,クリーンサービスジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大阪府堺市東区北野田４６１番地１７,株式会社奇源,,1120001267179,,キゲン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大阪府堺市美原区青南台１丁目１３番１７号,株式会社ＲＫＭ,,1120001271098,,アールケイエム,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大阪府堺市堺区車之町西２－２－３２－３０３室,三宝株式会社,,1120001271461,,サンポウ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大阪府堺市堺区中瓦町１丁２－２エード堺東ビル３０１号室,株式会社Ｈｙｓｙ,,1120001274191,,ハイシィー,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大阪府堺市堺区宿院町東２丁目２－１５－３０２号,銀河株式会社,,1120001274902,,ギンガ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大阪府堺市北区金岡町２２６４番地６,有限会社エアー設備設計事務所,2015-11-19T15:00:00.000Z,1120002001743,302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大阪府堺市北区百舌鳥梅北町５丁４５５番地１－１０１３号,青果協同運搬有限会社,2025-11-29T14:52:51.930+09:00,1120002002072,,セイカキョウドウウンパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],,,,
大阪府堺市堺区戎島町２丁３０番地１１１号,有限会社イクタ創建,2020-03-18T15:00:00.000Z,1120002006560,302,イクタソウケン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大阪府堺市西区浜寺元町１丁９６番地２,有限会社ランドマーク,2015-11-19T15:00:00.000Z,1120002009101,302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大阪府堺市中区深井畑山町２６１３番１,有限会社北居興業,2015-11-19T15:00:00.000Z,1120002023746,302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大阪府堺市堺区市之町東３丁１番１０号ＯＳセンタービル５０３号,株式会社高昌,,1120002031385,,タカマサ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大阪府堺市西区上野芝向ヶ丘町４丁１８－１６,有限会社梁山泊,2015-11-19T15:00:00.000Z,1120002033844,302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大阪府堺市北区中百舌鳥町１丁６３番地,有限会社ブルーメ,2021-06-13T15:00:00.000Z,1120002038356,302,ブルーメ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大阪府堺市西区鳳東町２丁１７４－１アルファドーム３Ｂ,有限会社石田ビジネスソリューション,2015-11-19T15:00:00.000Z,1120002049865,302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大阪府堺市中区福田１３１９－３,有限会社グランデ,2020-05-31T15:00:00.000Z,1120002052902,302,グランデ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大阪府堺市堺区神南辺町２丁７６番地１メゾンドール堺６３１号,有限会社宝蔵院胤栄,2023-11-20T00:00:00+09:00,1120002053702,302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大阪府堺市南区宮山台１丁４番１３号,有限会社ランドエージェント,,1120002054394,,ランドエージェント,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大阪府堺市南区原山台５丁２１番２号,有限会社Ｅテーブル,2020-06-07T15:00:00.000Z,1120002061003,302,イーテーブル,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大阪府堺市中区深阪６丁２１番３号,有限会社バーニーズ・ソフト,2023-07-05T00:00:00+09:00,1120002068007,302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大阪府堺市堺区南三国ヶ丘町３丁５番１５号,有限会社ＴＫＤ,2021-08-25T15:00:00.000Z,1120002068436,302,ティーケイディー,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大阪府堺市堺区榎元町５丁４番８号,有限会社ＰＳＫセキュリティー,,1120002076769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大阪府堺市東区大美野４６番地１０８,有限会社オリエントタガワ,2015-11-19T15:00:00.000Z,1120002082239,302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大阪府堺市堺区三宝町６丁３２５－１Ｆ,合同会社ＦＲＥＥ　ＳＴＹＬＥ,2024-01-18T00:00:00+09:00,1120003011147,305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大阪府堺市中区八田北町６１９－８１,合同会社カンパニー野口,2023-01-31T00:00:00+09:00,1120003011816,305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大阪府堺市南区稲葉３丁１６０４番地,Ｔ　Ｃｒｅａｔｉｏｎ株式会社,2022-11-29T00:00:00+09:00,1120003015222,305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大阪府堺市堺区榎元町１丁３番３１号ファミールグリーン３０３号,合同会社酒肆やよや,2021-12-20T04:52:28.379+00:00,1120003015949,,シュシヤヨヤ,https://twitter.com/yayoya1121?t=5mu_eTlvUMohacOZRAs9pQ&s=09,https://www.facebook.com/nihonsyushiyayoya/,https://www.instagram.com/invites/contact/?i=1r5jklpvxedpq&utm_content=7n24fvp,2019年,厳選した40種類の地酒と日本酒に合う一品料理をご用意しております。,https://img.sakacil.com/data/20211215/426fc6c5-ac8e-4f63-bf3b-08aff9db56bf.jpg,堺東駅から徒歩5分。裏路地にある日本酒バーです。,植本 八代,,7661,３人,予定有り,,https://img.sakacil.com/data/20211215/38fd6374-2336-4274-aa0a-9f4aa91fa563.jpg,,0722278894,,,,2019-11-21,女性3人,旨い酒と肴をコンファタブルな空間で。,,,,飲食店営業許可証,,yayo-ya.com,[],,,,
大阪府堺市堺区南島町２丁５５番地６,合同会社ｓｔａｃｋ　ｌａｂｏ．,2022-04-25T22:58:48+09:00,1120003016591,305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大阪府堺市堺区柳之町西３丁３番４号,合同会社ＩＣＨＩＫＡ,2022-04-25T22:58:48+09:00,1120003017953,305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大阪府堺市堺区南向陽町１丁１番１４号,合同会社ミク,,1120003022441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大阪府堺市西区浜寺石津町東５丁７番３号,心星商事合同会社,,1120003026079,,シンシンショウジ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大阪府堺市堺区中瓦町１丁２番９号、４０１号室,和光科技合同会社,,1120003030568,,ワコウカギ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大阪府堺市堺区市之町東３－１－１０ＯＳセンタービル６０３号,合同会社ＮｅｘｔＬｉｎｋ,,1120003031822,,ネクストリンク,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大阪府堺市西区浜寺諏訪森町西２丁９０番地１号４０２号室,近畿ＡＬＣ・ＥＣＰ・組積工事業協同組合,,1120005006335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大阪府堺市中区土塔町１９９１番地,大阪乳業協同組合,,1120005007556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大阪府堺市堺区大町東２丁２番５号,大阪スポーツ用品専門店協同組合,,1120005008125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大阪府堺市北区百舌鳥陵南町２丁６２６番Ｃ－３,不動産運用建築土木事業協同組合,,1120005010907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大阪府堺市堺区砂道町２丁２番１３号富士高周波工業株式会社第一工場内,一般社団法人レーザプラットフォーム協議会,,1120005012151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大阪府堺市中区深井畑山町２５４番地５,医療法人真仁会,,1120005014692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大阪府堺市西区浜寺諏訪森町東１丁３４番地１６,一般社団法人日本エイジレスバレエ・ストレッチ協会,,1120005018974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大阪府堺市西区山田４丁１２８３番地の１,株式会社アイエス,2015-11-19T15:00:00.000Z,1120101000010,301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大阪府堺市堺区北波止町４２番地６,株式会社アイコー,2015-11-19T15:00:00.000Z,1120101000027,301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大阪府堺市東区白鷺町１丁５番１号,株式会社アイ建設,2022-08-05T04:34:15.853+00:00,1120101000035,,アイケンセツ,,,,1994年,"私たちは、良い商品、良い情報を提供し、お客様の満足を考えます。
素直な心でプラス発想を考え常に資質の向上に努めます。
すべての人々の幸せを創造し社会に貢献します。",https://img.sakacil.com/data/20220805/3127764c-8952-43da-891e-8dba4a3b1213.jpg,"当社は地域密着型創業以来２０年間、堺市で商売しており転勤はありません。
年間１００棟以上の住宅を提供しております。
",中辻 正男,戸建住宅、分譲住宅、賃貸マンション等,064,23人,,,,,072-250-7890,https://img.sakacil.com/data/20220121/e2d9e27c-c606-49d3-b92d-b7d270c82056.JPG,不動産業・大工工事業・左官工事業・土木一式工事・屋根工事・電気工事・防水工事,,1997-02-07,,一人でも多くのお客様を幸せにする家造,https://img.sakacil.com/data/20220121/5e2ca5de-35ed-4696-a5c6-1b22896e60a3.JPG,https://img.sakacil.com/data/20220121/1b7559fa-97c9-4a1d-a732-861bdb2cbc4c.jpg,https://img.sakacil.com/data/20220121/260a5bad-a0e6-4c0a-b5a8-e66a5bc1734d.JPG,,一貫システム 　土地仕入→設計→施工管理→建築→販売→ アフターフォローまで一貫したサービスを提供しています。,https://ai-kensetsu.com/,[],カフェ家,,,
大阪府堺市堺区戎之町東５丁５番１５号,アイシーエスさかい株式会社,2015-11-19T15:00:00.000Z,1120101000043,301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大阪府堺市堺区大浜北町２丁４番２６号,愛和建設株式会社,2015-11-19T15:00:00.000Z,1120101000101,301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大阪府堺市北区常磐町３丁２１番５号,株式会社アダチ伸栄社,2019-12-16T15:00:00.000Z,1120101000126,301,アダチシンエイシャ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大阪府堺市北区北長尾町３丁２番１０号,株式会社アド・ピープル,2021-08-11T15:00:00.000Z,1120101000134,301,アドピープル,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大阪府堺市堺区南半町東２丁１番２６号,株式会社あんど屋商店,2015-11-19T15:00:00.000Z,1120101000142,301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
